frame,captured_ns,processed_ns,shift_x,shift_y,quality,command_x,command_y,dropped_frames
26294,111351191033000,111351191697291,5.98228,-8.96385,12.6006,124.645,-20,13680
26296,111351191532000,111351192211125,5.98228,-8.96385,12.6006,130,0.712635,13681
26298,111351192028916,111351192727000,5.98228,-8.96385,12.6006,124.569,-20,13682
26300,111351192530041,111351193254916,6.97813,-8.96382,12.6041,130,-14.5785,13683
26302,111351193026250,111351193771916,6.97813,-8.96382,12.6041,124.145,-20,13684
26304,111351193524291,111351194284916,6.97813,-8.96382,12.6041,130,-20,13686
26306,111351194026500,111351194802500,6.97813,-8.96382,12.6041,123.925,-20,13687
26309,111351194779666,111351195298875,6.97809,-9.95983,12.6059,130,-20,13688
26311,111351195280125,111351195796541,6.97809,-9.95983,12.6059,122.323,15.5556,13689
26313,111351195778458,111351196309625,6.97809,-9.95983,12.6059,130,-20,13690
26315,111351196273708,111351196811166,7.97338,-9.95978,12.6098,130,4.59699,13691
26317,111351196776791,111351197321333,7.97338,-9.95978,12.6098,124.645,-20,13692
26319,111351197278000,111351197850750,7.97338,-9.95978,12.6098,130,4.59699,13693
26321,111351197777750,111351198352416,7.97338,-9.95978,12.6098,124.645,-20,13694
26323,111351198280458,111351198853791,7.97338,-9.95978,12.6098,130,-0.909479,13695
26325,111351198777083,111351199358041,7.97338,-9.95978,12.6098,124.564,-20,13696
26327,111351199281375,111351199860041,7.97338,-9.95978,12.6098,130,-15.7466,13697
26329,111351199777333,111351200360916,7.97338,-9.95978,12.6098,125.206,-20,13698
26331,111351200275291,111351200862250,7.97338,-9.95978,12.6098,130,-20,13699
26333,111351200776916,111351201362291,7.97338,-9.95978,12.6098,128.147,-20,13700
26335,111351201276583,111351201875291,7.97338,-9.95978,12.6098,130,-20,13701
26337,111351201776750,111351202376500,7.97338,-9.95978,12.6098,129.662,-20,13702
26339,111351202275333,111351202878541,7.97338,-9.95978,12.6098,130,-20,13703
26341,111351202777958,111351203382166,7.97338,-9.95978,12.6098,130,-20,13704
26343,111351203281000,111351203894166,7.97338,-9.95978,12.6098,130,-20,13705
26345,111351203781125,111351204453666,7.97338,-9.95978,12.6098,130,-20,13706
26347,111351204276958,111351204949458,7.97338,-9.95978,12.6098,130,-20,13707
26349,111351204775583,111351205449500,7.97338,-9.95978,12.6098,130,-20,13708
26351,111351205278416,111351205959875,7.97338,-9.95978,12.6098,130,-20,13709
26353,111351205775375,111351206459833,7.97338,-9.95978,12.6098,130,-20,13710
26355,111351206276708,111351206973833,7.97338,-9.95978,12.6098,130,-20,13711
26357,111351206778541,111351207482625,6.97809,-9.95983,12.6059,123.72,-20,13712
26359,111351207281166,111351208009583,6.97809,-9.95983,12.6059,130,-20,13713
26361,111351207776708,111351208519000,6.97809,-9.95983,12.6059,123.718,-20,13714
26363,111351208272875,111351209031583,6.97809,-9.95983,12.6059,130,-20,13716
26365,111351208778291,111351209541250,6.97809,-9.95983,12.6059,123.717,-20,13717
26368,111351209527708,111351210069875,6.97809,-9.95983,12.6059,130,-20,13718
26370,111351210029416,111351210570500,6.97809,-9.95983,12.6059,123.716,-20,13719
26372,111351210528666,111351211071208,5.98226,-9.95985,12.6024,117.431,-20,13720
26374,111351211027250,111351211572708,5.98226,-9.95985,12.6024,124.179,-20,13721
26376,111351211528375,111351212073666,5.98226,-9.95985,12.6024,117.894,-20,13722
26378,111351212028750,111351212572833,5.98228,-8.96385,12.6006,123.249,4.59699,13723
26380,111351212528625,111351213073625,5.98228,-8.96385,12.6006,117.894,-20,13724
26382,111351213027250,111351213580166,5.98228,-8.96385,12.6006,123.249,4.59699,13725
26384,111351213527416,111351214079166,4.98583,-8.96388,12.5976,117.894,-20,13726
26386,111351214029750,111351214581250,4.98583,-8.96388,12.5976,123.249,4.59699,13727
26388,111351214528750,111351215081666,4.98583,-8.96388,12.5976,117.894,-20,13728
26390,111351215028583,111351215587666,4.98583,-8.96388,12.5976,123.249,4.59699,13729
26392,111351215528833,111351216088958,4.98583,-8.96388,12.5976,117.894,-20,13730
26394,111351216028708,111351216590333,3.98881,-8.96388,12.5952,110.669,3.8648,13731
26396,111351216528500,111351217090750,3.98881,-8.96388,12.5952,118.051,-20,13732
26398,111351217027166,111351217594750,3.98881,-8.96388,12.5952,111.27,-7.65864,13733
26400,111351217528541,111351218154166,3.98881,-8.96388,12.5952,118.333,-20,13734
26402,111351218026958,111351218655500,2.99142,-8.96391,12.5933,111.783,-13.6122,13735
26404,111351218532541,111351219173083,2.99144,-7.96753,12.592,117.137,10.9848,13736
26406,111351219027041,111351219677500,2.99144,-7.96753,12.592,111.783,-13.6122,13737
26408,111351219527833,111351220178291,2.99144,-7.96753,12.592,117.137,10.9848,13738
26410,111351220029291,111351220678875,1.99395,-7.96756,12.5908,111.783,-13.6122,13739
26412,111351220528708,111351221179291,1.99395,-7.96756,12.5908,117.137,10.9848,13740
26414,111351221028916,111351221691250,1.99395,-7.96756,12.5908,111.783,-13.6122,13741
26416,111351221527541,111351222232625,1.99395,-7.96756,12.5908,117.137,10.9848,13742
26418,111351222025958,111351222760958,0.996679,-7.96754,12.5902,111.783,-13.6122,13743
26420,111351222527833,111351223272125,0.996679,-7.96754,12.5902,117.576,-0.378256,13744
26422,111351223025875,111351223796083,0.996679,-7.96754,12.5902,111.897,-16.5798,13746
26425,111351223774625,111351224304791,-3.67656e-05,-6.9709,12.5894,104.22,18.9758,13747
26427,111351224276541,111351224817875,-3.67656e-05,-6.9709,12.5894,111.897,-16.5798,13748
26429,111351224772125,111351225332291,-3.67656e-05,-6.9709,12.5894,104.22,18.9758,13749
26431,111351225272041,111351225854166,-3.67656e-05,-6.9709,12.5894,111.897,-16.5798,13750
26433,111351225784833,111351226358083,-0.996086,-6.97091,12.59,104.22,18.9758,13751
26435,111351226282250,111351226878791,-0.996086,-6.97091,12.59,111.897,-16.5798,13752
26437,111351226780541,111351227394000,-0.996086,-6.97091,12.59,104.22,18.9758,13753
26439,111351227280541,111351227912541,-1.99149,-6.97089,12.591,98.8656,-5.62122,13754
26441,111351227784625,111351228441666,-1.99149,-5.97405,12.5907,104.22,18.9758,13755
26443,111351228282375,111351228958625,-1.99149,-5.97405,12.5907,98.8656,-5.62122,13756
26445,111351228783583,111351229490166,-1.99149,-5.97405,12.5907,104.22,18.9758,13757
26447,111351229281000,111351230013583,-2.9863,-5.97407,12.5921,98.8656,-5.62122,13758
26449,111351229776458,111351230551208,-2.9863,-5.97407,12.5921,104.22,18.9758,13760
26452,111351230528666,111351231048083,-2.9863,-5.97407,12.5921,98.8656,-5.62122,13761
26454,111351231027458,111351231550875,-3.9807,-5.97405,12.5939,91.1889,29.9344,13762
26456,111351231528875,111351232048291,-3.98071,-4.97714,12.5941,96.5438,54.5314,13763
26458,111351232026291,111351232545750,-3.98071,-4.97714,12.5941,91.1889,29.9344,13764
26460,111351232526041,111351233055958,-3.98071,-4.97714,12.5941,96.5438,54.5314,13765
26462,111351233027666,111351233576750,-3.98071,-4.97714,12.5941,91.1889,29.9344,13766
26464,111351233532333,111351234091458,-4.97496,-4.97714,12.5962,83.5123,65.49,13767
26466,111351234027625,111351234592750,-4.97496,-4.97714,12.5962,91.1889,29.9344,13768
26468,111351234526166,111351235105916,-4.97496,-4.97714,12.5962,83.5123,65.49,13769
26470,111351235032666,111351235608208,-4.97496,-4.97714,12.5962,91.1889,29.9344,13770
26472,111351235527291,111351236109375,-5.96939,-3.98067,12.5993,83.5123,65.49,13771
26474,111351236026041,111351236616666,-5.96939,-3.98067,12.5993,91.1889,29.9344,13772
26476,111351236531625,111351237133041,-5.96939,-3.98067,12.5993,83.5123,65.49,13773
26478,111351237029916,111351237633833,-5.96939,-3.98067,12.5993,91.1889,29.9344,13774
26480,111351237527708,111351238139291,-5.96939,-3.98067,12.5993,83.5123,65.49,13775
26482,111351238027333,111351238634708,-5.96939,-3.98067,12.5993,91.1889,29.9344,13776
26484,111351238528333,111351239143791,-6.96424,-3.98068,12.602,83.5123,65.49,13777
26486,111351239028666,111351239652083,-6.96424,-3.98068,12.602,91.1889,29.9344,13778
26488,111351239528166,111351240162541,-6.96424,-2.98458,12.6034,83.5123,65.49,13779
26490,111351240027375,111351240672041,-6.96424,-2.98458,12.6034,91.1889,29.9344,13780
26492,111351240530791,111351241195541,-6.96424,-2.98458,12.6034,83.5123,65.49,13781
26494,111351241031708,111351241703083,-6.96424,-2.98458,12.6034,91.1889,29.9344,13782
26496,111351241533958,111351242212416,-6.96424,-2.98458,12.6034,83.5123,65.49,13783
26498,111351242030000,111351242741583,-6.96424,-2.98458,12.6034,91.1889,29.9344,13784
26500,111351242524791,111351243250250,-7.95981,-2.98458,12.6064,83.5123,65.49,13785
26502,111351243027458,111351243784000,-7.95981,-2.98458,12.6064,91.1889,29.9344,13786
26504,111351243523375,111351244309208,-7.95981,-1.98897,12.6084,83.5123,65.49,13788
26507,111351244279958,111351244839333,-7.95981,-1.98897,12.6084,91.1889,29.9344,13789
26509,111351244783583,111351245340250,-7.95981,-1.98897,12.6084,83.5123,65.49,13790
26511,111351245276666,111351245873583,-7.95981,-1.98897,12.6084,91.1889,29.9344,13791
26513,111351245779875,111351246395791,-7.95981,-1.98897,12.6084,83.5123,65.49,13792
26515,111351246279833,111351246922000,-7.95981,-1.98897,12.6084,90.1614,30.7985,13793
26517,111351246779916,111351247443541,-7.95981,-1.98897,12.6084,83.2813,65.6842,13794
26519,111351247280375,111351247975583,-7.95981,-1.98897,12.6084,86.7632,33.6561,13795
26521,111351247780166,111351248491875,-7.95981,-1.98897,12.6084,82.5341,56.8127,13796
26523,111351248280166,111351249017958,-7.95979,-0.99399,12.6109,82.0666,86.3059,13797
26525,111351248777875,111351249530250,-7.95979,-0.99399,12.6109,80.9465,58.1478,13799
26527,111351249274125,111351250042416,-7.95979,-0.99399,12.6109,79.643,88.344,13800
26529,111351249776541,111351250560291,-7.95979,-0.99399,12.6109,79.1257,59.6789,13801
26532,111351250526250,111351251061208,-7.95979,-0.99399,12.6109,77.3148,90.3018,13802
26534,111351251026083,111351251570291,-7.95979,-0.99399,12.6109,77.1605,61.3315,13803
26536,111351251526583,111351252076458,-7.95979,-0.99399,12.6109,75.1617,92.1125,13804
26538,111351252024750,111351252584750,-7.95979,-0.99399,12.6109,75.0351,65.7998,13805
26540,111351252526125,111351253100833,-7.95979,-0.99399,12.6109,73.3846,85.133,13806
26542,111351253030916,111351253608500,-6.96422,-0.994006,12.6079,80.4522,65.3578,13807
26544,111351253528625,111351254123500,-6.96422,-0.994006,12.6079,73.5796,80.0829,13808
26546,111351254029833,111351254625833,-6.96422,-0.994006,12.6079,80.3908,66.9484,13809
26548,111351254527875,111351255140916,-6.96422,-0.994006,12.6079,73.7024,76.9002,13810
26550,111351255031708,111351255662708,-6.9642,-1.92804e-05,12.611,79.0573,101.497,13811
26552,111351255528791,111351256177958,-6.9642,-1.92804e-05,12.611,73.7024,76.9002,13812
26554,111351256033166,111351256691083,-6.9642,-1.92804e-05,12.611,79.0573,101.497,13813
26556,111351256527416,111351257216250,-6.9642,-1.92804e-05,12.611,73.7024,76.9002,13814
26558,111351257028458,111351257761458,-5.96935,-3.17852e-05,12.6083,79.0573,101.497,13815
26560,111351257530583,111351258275041,-5.96935,-3.17852e-05,12.6083,73.7024,76.9002,13816
26562,111351258028375,111351258802875,-5.96935,-3.17852e-05,12.6083,79.0573,101.497,13818
26565,111351258778958,111351259317708,-5.96935,-3.17852e-05,12.6083,73.6057,79.4053,13819
26567,111351259280625,111351259837125,-5.96935,-3.17852e-05,12.6083,79.3588,93.6864,13820
26569,111351259785000,111351260356125,-4.97493,-3.25453e-05,12.606,86.4202,74.0704,13821
26571,111351260282541,111351260874625,-4.97493,-3.25453e-05,12.606,79.5122,89.7098,13822
26573,111351260780583,111351261393166,-4.97493,-3.25453e-05,12.606,86.3098,76.9308,13823
26575,111351261282791,111351261911916,-4.97493,-3.25453e-05,12.606,79.5921,87.6399,13824
26577,111351261783166,111351262431500,-3.98068,-2.153e-05,12.604,86.2525,78.4128,13825
26579,111351262280416,111351262953458,-3.98068,-2.153e-05,12.604,79.6328,86.5862,13826
26581,111351262781541,111351263474750,-3.98068,-2.153e-05,12.604,86.2231,79.1753,13827
26583,111351263278666,111351264004375,-3.98068,-2.153e-05,12.604,79.6538,86.0432,13828
26585,111351263781041,111351264518791,-3.98068,-2.153e-05,12.604,86.2079,79.5691,13829
26587,111351264275500,111351265042750,-2.98628,-2.2249e-05,12.6023,92.696,74.806,13831
26590,111351265027333,111351265553083,-2.98628,-2.2249e-05,12.6023,86.197,79.8531,13832
26592,111351265527750,111351266055541,-2.98628,-2.2249e-05,12.6023,92.7007,74.6838,13833
26594,111351266030958,111351266566166,-1.99149,7.49024e-07,12.6009,99.2248,68.9903,13834
26596,111351266531541,111351267074291,-1.99149,7.49024e-07,12.6009,92.7031,74.6232,13835
26598,111351267027416,111351267582833,-1.99149,7.49024e-07,12.6009,99.2231,69.0334,13836
26600,111351267526041,111351268094375,-1.99149,7.49024e-07,12.6009,92.7043,74.5921,13837
26602,111351268028541,111351268613416,-0.99608,3.67981e-07,12.5999,99.2222,69.0558,13838
26604,111351268532875,111351269128750,-0.99608,3.67981e-07,12.5999,92.7049,74.5759,13839
26606,111351269026125,111351269644166,-0.99608,3.67981e-07,12.5999,99.2218,69.0672,13840
26608,111351269527791,111351270144791,-0.99608,3.67981e-07,12.5999,92.7052,74.5676,13841
26610,111351270023833,111351270660583,9.06905e-10,1.17363e-05,12.5993,99.2214,69.077,13842
26612,111351270521208,111351271200583,9.06905e-10,1.17363e-05,12.5993,92.7054,74.5644,13843
26614,111351271020875,111351271729125,9.06905e-10,1.17363e-05,12.5993,99.2213,69.0793,13844
26616,111351271526375,111351272257916,0.996724,-2.8842e-07,12.5993,105.737,63.6,13845
26618,111351272026083,111351272767250,0.996724,-2.8842e-07,12.5993,99.2213,69.0793,13846
26620,111351272524625,111351273296500,0.996724,-0.994001,12.5962,106.898,33.5237,13848
26623,111351273283708,111351273820625,0.996724,-0.994001,12.5962,99.2213,69.0793,13849
26625,111351273781375,111351274350208,1.994,-0.994022,12.5968,106.898,33.5237,13850
26627,111351274279000,111351274874708,1.994,-0.994022,12.5968,99.2213,69.0793,13851
26629,111351274784083,111351275392833,1.994,-0.994022,12.5968,106.898,33.5237,13852
26631,111351275284916,111351275914791,2.99149,-0.994022,12.5981,112.253,58.1207,13853
26633,111351275784000,111351276433916,2.99149,-0.994022,12.5981,106.898,33.5237,13854
26635,111351276282125,111351276953458,2.99149,-0.994022,12.5981,112.367,55.1636,13855
26637,111351276782791,111351277461375,2.99149,-0.994022,12.5981,106.642,40.1665,13856
26639,111351277285083,111351277987875,3.98892,-0.994044,12.5999,112.631,48.3225,13857
26641,111351277781708,111351278514458,3.98892,-0.994044,12.5999,106.533,42.968,13858
26643,111351278281125,111351279031375,3.98892,-0.994044,12.5999,112.789,44.238,13860
26645,111351278775250,111351279556000,3.98892,-1.98898,12.5974,107.434,19.641,13861
26648,111351279527666,111351280067375,4.98595,-1.98903,12.5998,112.789,44.238,13862
26650,111351280027333,111351280586208,4.98595,-1.98903,12.5998,107.434,19.641,13863
26652,111351280531125,111351281120416,4.98595,-1.98903,12.5998,112.789,44.238,13864
26654,111351281028833,111351281652458,4.98595,-1.98903,12.5998,107.434,19.641,13865
26656,111351281524166,111351282165000,4.98595,-1.98903,12.5998,112.789,44.238,13866
26658,111351282027708,111351282676958,5.98242,-1.98902,12.6029,120.465,8.6824,13867
26660,111351282531833,111351283200583,5.98242,-1.98902,12.6029,112.906,41.1927,13868
26662,111351283028250,111351283720000,5.98242,-1.98902,12.6029,120.252,14.2142,13869
26664,111351283530166,111351284241291,5.98242,-1.98902,12.6029,113.221,33.0457,13870
26666,111351284032250,111351284766541,5.98241,-2.98459,12.6008,120.897,-2.50992,13871
26668,111351284526291,111351285278208,6.97828,-2.9846,12.6043,126.252,22.0871,13872
26670,111351285026000,111351285806750,6.97828,-2.9846,12.6043,120.897,-2.50992,13874
26673,111351285784291,111351286322291,6.97828,-2.9846,12.6043,126.252,22.0871,13875
26675,111351286282625,111351286841041,6.97828,-2.9846,12.6043,120.897,-2.50992,13876
26677,111351286781500,111351287362541,6.97828,-2.9846,12.6043,126.252,22.0871,13877
26679,111351287281500,111351287887833,6.97828,-2.9846,12.6043,120.897,-2.50992,13878
26681,111351287782083,111351288414375,6.97828,-2.9846,12.6043,126.373,18.9509,13879
26683,111351288280875,111351288935000,6.97825,-3.98066,12.6029,123.292,-7.55804,13880
26685,111351288779708,111351289470333,7.97356,-3.98066,12.6068,128.647,17.0389,13881
26687,111351289280416,111351289996541,7.97356,-3.98066,12.6068,123.292,-7.55804,13882
26689,111351289779083,111351290510625,7.97356,-3.98066,12.6068,128.647,17.0389,13883
26691,111351290274041,111351291030291,7.97356,-3.98066,12.6068,123.292,-7.55804,13885
26693,111351290774958,111351291541333,7.97356,-3.98066,12.6068,128.647,17.0389,13886
26695,111351291276416,111351292059791,7.97356,-3.98066,12.6068,123.292,-7.55804,13887
26698,111351292027291,111351292568750,7.97353,-4.97711,12.6059,130,-20,13888
26700,111351292525916,111351293095000,7.97353,-4.97711,12.6059,123.515,14.5537,13889
26702,111351293030916,111351293618666,7.97353,-4.97711,12.6059,130,-20,13890
26704,111351293532791,111351294118000,7.97353,-4.97711,12.6059,126.617,11.9447,13891
26706,111351294027333,111351294617791,7.97353,-4.97711,12.6059,130,-20,13892
26708,111351294530250,111351295151291,7.97353,-4.97711,12.6059,128.197,10.6167,13893
26710,111351295038625,111351295694583,7.97353,-4.97711,12.6059,130,-20,13894
26712,111351295538916,111351296226708,7.97353,-4.97711,12.6059,129.22,4.6902,13895
26714,111351296033250,111351296746083,7.97352,-5.97393,12.6056,130,-20,13896
26716,111351296523333,111351297282458,7.97352,-5.97393,12.6056,129.431,9.57864,13898
26718,111351297036541,111351297809625,7.97352,-5.97393,12.6056,130,-20,13899
26721,111351297781166,111351298340541,7.97352,-5.97393,12.6056,129.685,9.36473,13900
26723,111351298284125,111351298871375,7.97352,-5.97393,12.6056,130,-20,13901
26725,111351298784333,111351299402375,7.97352,-5.97393,12.6056,129.779,9.28585,13902
26727,111351299287125,111351299904208,6.97822,-5.97399,12.6017,124.424,-15.3111,13903
26729,111351299779000,111351300408375,6.9782,-6.97079,12.602,130,-20,13904
26731,111351300278958,111351300909583,6.9782,-6.97079,12.602,122.323,15.5556,13905
26733,111351300780416,111351301418083,6.9782,-6.97079,12.602,130,-20,13906
26735,111351301283041,111351301917833,6.9782,-6.97079,12.602,122.323,15.5556,13907
26737,111351301778375,111351302418500,6.9782,-6.97079,12.602,130,-20,13908
26739,111351302278333,111351302920541,6.9782,-6.97079,12.602,122.323,15.5556,13909
26741,111351302779666,111351303423875,6.9782,-6.97079,12.602,130,-20,13910
26743,111351303282416,111351303937458,5.98234,-6.97084,12.5985,122.479,11.5312,13911
26745,111351303777000,111351304442791,5.98232,-7.96747,12.5993,130,-20,13912
26747,111351304279541,111351304969791,5.98232,-7.96747,12.5993,122.323,15.5556,13913
26749,111351304784875,111351305499000,5.98232,-7.96747,12.5993,130,-20,13914
26751,111351305287208,111351306049750,5.98232,-7.96747,12.5993,122.323,15.5556,13916
26753,111351305785500,111351306604083,4.98587,-7.96751,12.5963,116.968,-9.04138,13917
26756,111351306533041,111351307149166,4.98587,-7.96751,12.5963,122.323,15.5556,13918
26758,111351307034750,111351307684666,4.98587,-7.96751,12.5963,116.968,-9.04138,13919
26760,111351307533041,111351308217833,4.98587,-7.96751,12.5963,122.525,10.3343,13920
26762,111351308034916,111351308744666,3.98883,-7.96752,12.5939,117.014,-10.2284,13921
26764,111351308541125,111351309272416,3.98883,-7.96752,12.5939,123.129,-5.31753,13922
26766,111351309034791,111351309800791,3.98881,-8.96388,12.5952,117.774,-20,13924
26768,111351309534625,111351310341375,3.98881,-8.96388,12.5952,123.129,4.59699,13925
26771,111351310284250,111351310876708,2.99142,-8.96391,12.5933,117.774,-20,13926
26773,111351310782250,111351311415583,2.99142,-8.96391,12.5933,123.129,4.59699,13927
26775,111351311284375,111351311945750,2.99142,-8.96391,12.5933,117.774,-20,13928
26777,111351311784750,111351312473041,2.99142,-8.96391,12.5933,123.129,4.59699,13929
26779,111351312284166,111351313000958,1.99395,-8.96391,12.5921,117.774,-20,13930
26781,111351312786833,111351313533791,1.99395,-8.96391,12.5921,123.385,-2.03892,13931
26783,111351313287041,111351314062541,1.99395,-8.96391,12.5921,117.876,-20,13933
26786,111351314034875,111351314598041,0.996678,-8.96392,12.5916,111.085,-7.39823,13934
26788,111351314534458,111351315138375,0.996678,-8.96392,12.5916,118.156,-20,13935
26790,111351315033708,111351315669458,0.996678,-8.96392,12.5916,111.599,-13.4648,13936
26792,111351315534833,111351316202041,0.996678,-9.95994,12.5934,119.276,-20,13937
26794,111351316021583,111351316737875,-6.47346e-05,-9.95996,12.5934,111.599,15.5556,13938
26796,111351316525583,111351317265666,-6.47346e-05,-9.95996,12.5934,119.276,-20,13939
26798,111351317024333,111351317806958,-6.47346e-05,-9.95996,12.5934,111.599,15.5556,13941
26801,111351317787250,111351318346750,-0.996112,-9.95996,12.594,106.244,-9.04138,13942
26803,111351318284666,111351318889041,-0.996112,-9.95996,12.594,111.599,15.5556,13943
26805,111351318788500,111351319426458,-0.996112,-9.95996,12.594,106.244,-9.04138,13944
26807,111351319280083,111351319930458,-0.996112,-9.95996,12.594,111.897,7.84935,13945
26809,111351319777791,111351320448833,-1.99147,-9.95997,12.595,106.399,-13.0468,13946
26811,111351320280875,111351320955625,-1.99147,-9.95997,12.595,112.583,-9.92175,13947
26813,111351320780583,111351321487333,-1.99147,-9.95997,12.595,106.702,-20,13948
26815,111351321283166,111351322033833,-1.99147,-9.95997,12.595,113.16,-20,13949
26817,111351321793166,111351322572166,-2.98628,-9.95995,12.5964,107.082,-20,13951
26820,111351322538250,111351323112541,-2.98628,-9.95995,12.5964,113.704,-20,13952
26822,111351323038333,111351323646250,-2.98628,-9.95995,12.5964,107.509,-20,13953
26824,111351323532000,111351324177833,-3.98065,-9.95993,12.5981,101.159,-18.8298,13954
26826,111351324036583,111351324709500,-3.98065,-9.95993,12.5981,107.953,-20,13955
26828,111351324538583,111351325234750,-3.98065,-9.95993,12.5981,101.635,-19.6498,13956
26830,111351325040750,111351325760291,-3.98065,-9.95993,12.5981,108.406,-20,13957
26832,111351325535000,111351326291833,-3.98065,-9.95993,12.5981,102.104,-20,13959
26834,111351326034000,111351326833833,-4.97489,-9.95988,12.6001,95.8312,-20,13960
26837,111351326784625,111351327373583,-4.97489,-9.95988,12.6001,102.571,-20,13961
26839,111351327283291,111351327900750,-4.97489,-9.95988,12.6001,96.2917,-20,13962
26841,111351327783333,111351328436000,-4.97489,-9.95988,12.6001,103.035,-20,13963
26843,111351328280541,111351328970041,-5.9693,-9.95981,12.6025,96.7524,-20,13964
26845,111351328783083,111351329492166,-5.9693,-9.95981,12.6025,103.498,-20,13965
26847,111351329286500,111351330026250,-5.9693,-9.95981,12.6025,97.2145,-20,13966
26849,111351329785125,111351330566291,-5.9693,-9.95981,12.6025,103.961,-20,13968
26852,111351330533625,111351331136750,-5.9693,-9.95981,12.6025,97.6768,-20,13969
26854,111351331034458,111351331666041,-6.96416,-9.95974,12.6051,91.391,-20,13970
26856,111351331532125,111351332195875,-6.96416,-9.95974,12.6051,98.1389,-20,13971
26858,111351332034125,111351332723916,-6.96416,-9.95974,12.6051,91.8538,-20,13972
26860,111351332535041,111351333252708,-6.96416,-9.95974,12.6051,98.6012,-20,13973
26862,111351333037541,111351333787208,-6.96421,-8.96377,12.6033,90.9246,15.5556,13975
26864,111351333533750,111351334315208,-6.96421,-8.96377,12.6033,98.6012,-20,13976
26867,111351334288416,111351334839583,-6.96421,-8.96377,12.6033,90.9246,15.5556,13977
26869,111351334786916,111351335373166,-7.95977,-8.96367,12.6063,85.5697,-9.04138,13978
26871,111351335282541,111351335907125,-7.95977,-8.96367,12.6063,90.9246,15.5556,13979
26873,111351335777041,111351336437083,-7.95977,-8.96367,12.6063,85.5697,-9.04138,13980
26875,111351336278541,111351336991250,-7.95977,-8.96367,12.6063,90.9246,15.5556,13981
26877,111351336781583,111351337515750,-7.95977,-8.96367,12.6063,85.5697,-9.04138,13982
26879,111351337289250,111351338050125,-7.95977,-8.96367,12.6063,91.5224,0.065891,13984
26882,111351338031750,111351338593541,-7.95977,-8.96367,12.6063,85.6832,-11.9817,13985
26884,111351338534541,111351339120625,-7.95977,-8.96367,12.6063,90.1726,-12.5653,13986
26886,111351339036333,111351339649750,-7.95977,-8.96367,12.6063,85.5319,-19.9056,13987
26888,111351339533791,111351340181958,-7.9598,-7.96738,12.6049,86.2439,8.59574,13988
26890,111351340033625,111351340721291,-7.9598,-7.96738,12.6049,84.2792,-18.8521,13989
26892,111351340536833,111351341244833,-7.9598,-7.96738,12.6049,83.5762,10.8391,13990
26894,111351341035291,111351341774583,-7.9598,-7.96738,12.6049,82.6259,-17.4618,13991
26896,111351341534958,111351342322625,-7.9598,-7.96738,12.6049,81.1984,12.8387,13993
26899,111351342288291,111351342862791,-7.9598,-7.96738,12.6049,80.8574,-15.9747,13994
26901,111351342787791,111351343398666,-7.9598,-7.96738,12.6049,78.9927,14.6935,13995
26903,111351343277583,111351343927291,-7.9598,-7.96738,12.6049,78.8754,-14.3079,13996
26905,111351343777541,111351344455750,-7.9598,-7.96738,12.6049,77.4089,2.01966,13997
26907,111351344282708,111351344987458,-7.95981,-6.97074,12.6041,75.0865,33.0727,13998
26909,111351344783958,111351345514166,-7.95981,-6.97074,12.6041,75.2991,3.79379,13999
26911,111351345286583,111351346046791,-6.96427,-6.97081,12.6011,80.654,28.3908,14001
26913,111351345784458,111351346586791,-6.96427,-6.97081,12.6011,75.2991,3.79379,14002
26916,111351346533791,111351347119208,-6.96427,-6.97081,12.6011,80.654,28.3908,14003
26918,111351347031416,111351347646000,-6.96427,-6.97081,12.6011,75.2991,3.79379,14004
26920,111351347533875,111351348174666,-6.96427,-6.97081,12.6011,80.654,28.3908,14005
26922,111351348028000,111351348703833,-6.96427,-6.97081,12.6011,75.2991,3.79379,14006
26924,111351348534791,111351349230791,-6.96427,-5.974,12.6008,80.654,28.3908,14007
26926,111351349035333,111351349754625,-5.9694,-5.97403,12.5982,88.3306,-7.16483,14008
26928,111351349535541,111351350291583,-5.9694,-5.97403,12.5982,80.654,28.3908,14010
26930,111351350035125,111351350828000,-5.9694,-5.97403,12.5982,88.3306,-7.16483,14011
26933,111351350786583,111351351363875,-5.9694,-5.97403,12.5982,80.654,28.3908,14012
26935,111351351285250,111351351911375,-5.9694,-5.97403,12.5982,88.3306,-7.16483,14013
26937,111351351777791,111351352482291,-5.9694,-5.97403,12.5982,80.654,28.3908,14014
26939,111351352284333,111351353025791,-4.97496,-4.97714,12.5962,86.0089,52.9878,14015
26941,111351352789166,111351353592625,-4.97496,-4.97714,12.5962,80.654,28.3908,14017
26944,111351353528500,111351354137583,-4.97496,-4.97714,12.5962,86.0089,52.9878,14018
26946,111351354029583,111351354693000,-4.97496,-4.97714,12.5962,80.654,28.3908,14019
26948,111351354535083,111351355225000,-3.98071,-4.97714,12.5941,86.0089,52.9878,14020
26950,111351355032791,111351355777958,-3.98071,-4.97714,12.5941,80.654,28.3908,14021
26952,111351355538833,111351356315916,-3.98071,-4.97714,12.5941,86.0089,52.9878,14023
26955,111351356286041,111351356856291,-3.98072,-3.98067,12.595,78.3322,88.5434,14024
26957,111351356784375,111351357391250,-2.98632,-3.98069,12.5932,86.0089,52.9878,14025
26959,111351357281916,111351357925208,-2.98632,-3.98069,12.5932,78.3322,88.5434,14026
